CNPJ_FUNDO;CAPTC_DIA;RESG_DIA
09.272.886/0001-05;46197.88;713588.90
09.272.886/0001-05;229843.15;410319.81
09.272.886/0001-05;780310.84;201647.04
09.272.886/0001-05;113285.88;4718788.27
09.272.888/0001-96;845328.97;490768.10
09.272.888/0001-96;1053981.37;87765.48
09.272.888/0001-96;702275.72;1071451.01
09.272.888/0001-96;1353077.23;1699335.86
09.272.888/0001-96;914670.96;1364383.75
09.272.888/0001-96;2070797.83;3300456.06
09.272.901/0001-07;80303.02;127723.47
09.272.901/0001-07;19602.38;145091.45
09.272.901/0001-07;7765.39;1506610.38
09.272.901/0001-07;48079.67;534065.24
09.272.901/0001-07;69350.53;528540.59
09.272.901/0001-07;105624.98;248371.95
09.272.904/0001-40;108479.01;166206.12
09.272.904/0001-40;211546.31;10247.49
09.272.904/0001-40;5724.94;1155147.85
09.272.904/0001-40;68043.57;956960.05
09.272.904/0001-40;355655.23;420548.42
09.272.904/0001-40;349104.32;247493.85
09.273.559/0001-60;0.00;0.00
09.273.559/0001-60;0.00;0.00
09.273.559/0001-60;0.00;0.00
09.273.559/0001-60;0.00;0.00
09.273.559/0001-60;0.00;0.00
09.273.614/0001-11;0.00;0.00
09.273.614/0001-11;0.00;0.00
09.273.614/0001-11;0.00;0.00
09.273.614/0001-11;0.00;0.00
09.273.614/0001-11;0.00;0.00
09.273.614/0001-11;0.00;0.00
09.274.058/0001-06;0.00;11261.01
09.274.058/0001-06;3099.89;5485.26
09.274.058/0001-06;44552.39;1108298.51
09.274.058/0001-06;0.00;152536.18
09.274.058/0001-06;754.50;14825.66
09.274.058/0001-06;3626.97;4572.43
09.275.529/0001-92;0.00;0.00
09.275.529/0001-92;0.00;0.00
09.275.529/0001-92;0.00;0.00
09.275.529/0001-92;0.00;0.00
09.275.529/0001-92;0.00;0.00
09.275.529/0001-92;0.00;0.00
09.275.554/0001-76;0.00;0.00
09.275.554/0001-76;0.00;0.00
09.275.554/0001-76;0.00;0.00
09.275.554/0001-76;0.00;0.00
09.275.554/0001-76;0.00;0.00
09.275.576/0001-36;0.00;0.00
09.275.576/0001-36;0.00;0.00
09.275.576/0001-36;0.00;0.00
09.275.576/0001-36;0.00;0.00
09.275.576/0001-36;0.00;0.00
09.275.592/0001-29;0.00;0.00
09.275.592/0001-29;0.00;0.00
09.275.592/0001-29;0.00;0.00
09.275.592/0001-29;0.00;0.00
09.275.592/0001-29;0.00;0.00
09.275.888/0001-40;11203.44;11572.19
09.275.888/0001-40;68801.13;4465.49
09.275.888/0001-40;15048.01;182057.91
09.275.888/0001-40;119908.49;43992.78
09.275.888/0001-40;9162.39;88758.59
09.275.888/0001-40;14121.23;235998.21
09.282.805/0001-40;0.00;0.00
09.282.805/0001-40;0.00;0.00
09.282.805/0001-40;0.00;0.00
09.282.805/0001-40;0.00;0.00
09.282.805/0001-40;0.00;0.00
09.283.042/0001-51;0.00;130000.00
09.283.042/0001-51;0.00;0.00
09.283.042/0001-51;0.00;0.00
09.283.042/0001-51;0.00;0.00
09.283.042/0001-51;0.00;0.00
09.283.056/0001-75;0.00;0.00
09.283.056/0001-75;0.00;0.00
09.283.056/0001-75;0.00;0.00
09.283.056/0001-75;0.00;0.00
09.283.056/0001-75;0.00;0.00
09.284.537/0001-03;0.00;0.00
09.284.537/0001-03;2000000.00;0.00
09.284.537/0001-03;0.00;0.00
09.284.537/0001-03;4227926.89;0.00
09.284.537/0001-03;0.00;500000.00
09.284.542/0001-08;833993.08;159857.19
09.284.542/0001-08;22760909.71;0.00
09.284.542/0001-08;0.00;207798.40
09.284.542/0001-08;107410.17;322576.04
09.284.542/0001-08;0.00;113302.44
09.284.554/0001-32;2054271.16;3361229.84
09.284.554/0001-32;0.00;322732.84
09.284.554/0001-32;5709090.35;2564614.55
09.284.554/0001-32;321257.35;150000.00
09.284.554/0001-32;801897.05;0.00
09.285.146/0001-03;441167.93;21009013.67
09.285.146/0001-03;250000.00;2968448.01
09.285.146/0001-03;100000.00;0.00
09.285.146/0001-03;1620000.00;0.00
09.285.146/0001-03;565000.00;2174956.15
09.285.146/0001-03;25000.00;696035.00
09.285.185/0001-00;0.00;0.00
09.285.185/0001-00;0.00;0.00
09.285.185/0001-00;0.00;0.00
09.285.185/0001-00;0.00;0.00
09.285.185/0001-00;0.00;0.00
09.285.186/0001-47;0.00;0.00
09.285.186/0001-47;0.00;0.00
09.285.186/0001-47;0.00;0.00
09.285.186/0001-47;0.00;0.00
09.285.186/0001-47;0.00;0.00
09.285.186/0001-47;0.00;0.00
09.288.251/0001-98;0.00;0.00
09.288.251/0001-98;0.00;0.00
09.288.251/0001-98;0.00;0.00
09.288.251/0001-98;0.00;0.00
09.288.251/0001-98;0.00;0.00
09.288.254/0001-21;1234000.00;9560000.00
09.288.254/0001-21;14000.00;28000.00
09.288.254/0001-21;0.00;0.00
09.288.254/0001-21;6075000.00;0.00
09.288.254/0001-21;5925000.00;1331000.00
09.288.254/0001-21;0.00;3531000.00
09.288.258/0001-00;0.00;0.00
09.288.258/0001-00;0.00;0.00
09.288.258/0001-00;0.00;0.00
09.288.258/0001-00;0.00;0.00
09.288.258/0001-00;0.00;0.00
09.288.258/0001-00;0.00;0.00
09.288.298/0001-51;0.00;0.00
09.288.298/0001-51;0.00;0.00
09.288.298/0001-51;0.00;0.00
09.288.298/0001-51;0.00;0.00
09.288.298/0001-51;0.00;0.00
09.288.298/0001-51;0.00;0.00
09.289.020/0001-07;0.00;0.00
09.289.020/0001-07;0.00;0.00
09.289.020/0001-07;0.00;0.00
09.289.020/0001-07;0.00;0.00
09.289.020/0001-07;0.00;0.00
09.289.020/0001-07;0.00;0.00
09.289.024/0001-87;0.00;0.00
09.289.024/0001-87;0.00;0.00
09.289.024/0001-87;0.00;0.00
09.289.024/0001-87;0.00;0.00
09.289.024/0001-87;0.00;0.00
09.289.024/0001-87;0.00;0.00
09.289.030/0001-34;0.00;0.00
09.289.030/0001-34;0.00;0.00
09.289.030/0001-34;0.00;0.00
09.289.030/0001-34;0.00;0.00
09.289.030/0001-34;0.00;0.00
09.289.030/0001-34;0.00;0.00
09.289.046/0001-47;8072.74;0.00
09.289.046/0001-47;92731.24;0.00
09.289.046/0001-47;0.00;34536.92
09.289.046/0001-47;83591.83;0.00
09.289.046/0001-47;116278.00;191000.00
09.289.046/0001-47;9740.39;0.00
09.289.068/0001-07;0.00;0.00
09.289.068/0001-07;0.00;0.00
09.289.068/0001-07;0.00;0.00
09.289.068/0001-07;0.00;0.00
09.289.068/0001-07;0.00;0.00
09.289.068/0001-07;0.00;0.00
09.289.072/0001-75;0.00;0.00
09.289.072/0001-75;0.00;0.00
09.289.072/0001-75;0.00;0.00
09.289.072/0001-75;0.00;0.00
09.289.072/0001-75;0.00;0.00
09.289.080/0001-11;0.00;0.00
09.289.080/0001-11;0.00;0.00
09.289.080/0001-11;0.00;0.00
09.289.080/0001-11;0.00;0.00
09.289.080/0001-11;0.00;0.00
09.289.106/0001-21;0.00;0.00
09.289.106/0001-21;0.00;0.00
09.289.106/0001-21;0.00;0.00
09.289.106/0001-21;0.00;0.00
09.289.106/0001-21;0.00;0.00
09.289.128/0001-91;0.00;0.00
09.289.128/0001-91;0.00;0.00
09.289.128/0001-91;0.00;0.00
09.289.128/0001-91;0.00;0.00
09.289.128/0001-91;0.00;0.00
09.289.128/0001-91;0.00;0.00
09.289.134/0001-49;0.00;0.00
09.289.134/0001-49;0.00;0.00
09.289.134/0001-49;0.00;0.00
09.289.134/0001-49;0.00;300012.92
09.289.134/0001-49;0.00;0.00
09.289.155/0001-64;0.00;1270000.00
09.289.155/0001-64;0.00;0.00
09.289.155/0001-64;0.00;0.00
09.289.155/0001-64;0.00;0.00
09.289.155/0001-64;0.00;0.00
09.290.607/0001-28;0.00;41866.67
09.290.607/0001-28;0.00;5494.32
09.290.607/0001-28;0.00;0.00
09.290.607/0001-28;0.00;0.00
09.290.607/0001-28;0.00;0.00
09.290.655/0001-16;0.00;0.00
09.290.655/0001-16;0.00;0.00
09.290.655/0001-16;0.00;0.00
09.290.655/0001-16;0.00;0.00
09.290.655/0001-16;0.00;0.00
09.290.655/0001-16;0.00;0.00
09.290.667/0001-40;0.00;0.00
09.290.667/0001-40;0.00;0.00
09.290.667/0001-40;0.00;0.00
09.290.667/0001-40;0.00;0.00
09.290.667/0001-40;0.00;0.00
09.290.684/0001-88;0.00;0.00
09.290.684/0001-88;0.00;0.00
09.290.684/0001-88;0.00;0.00
09.290.684/0001-88;0.00;0.00
09.290.684/0001-88;0.00;0.00
09.290.807/0001-80;0.00;689793.75
09.290.807/0001-80;0.00;190000.00
09.290.807/0001-80;0.00;0.00
09.290.807/0001-80;0.00;0.00
09.290.807/0001-80;0.00;0.00
09.290.807/0001-80;0.00;0.00
09.290.813/0001-38;0.00;21496.90
09.290.813/0001-38;0.00;26314.59
09.290.813/0001-38;3738.10;0.00
09.290.813/0001-38;3000.00;28835.48
09.290.813/0001-38;0.00;3814.20
09.290.813/0001-38;0.00;0.00
09.293.570/0001-91;0.00;0.00
09.293.570/0001-91;0.00;0.00
09.293.570/0001-91;0.00;0.00
09.293.570/0001-91;0.00;0.00
09.293.570/0001-91;0.00;0.00
09.295.112/0001-91;0.00;0.00
09.295.112/0001-91;0.00;0.00
09.295.112/0001-91;0.00;0.00
09.295.112/0001-91;0.00;0.00
09.295.112/0001-91;0.00;0.00
09.295.128/0001-02;0.00;0.00
09.295.128/0001-02;0.00;65279.14
09.295.128/0001-02;0.00;0.00
09.295.128/0001-02;0.00;126166.14
09.295.128/0001-02;0.00;0.00
09.295.977/0001-58;0.00;0.00
09.295.977/0001-58;0.00;0.00
09.295.977/0001-58;0.00;0.00
09.295.977/0001-58;0.00;0.00
09.295.977/0001-58;0.00;0.00
09.295.977/0001-58;0.00;0.00
09.296.009/0001-66;500.00;3500.00
09.296.009/0001-66;100.00;20850.96
09.296.009/0001-66;0.00;20781.62
09.296.009/0001-66;0.00;3935.80
09.296.009/0001-66;0.00;10603.40
09.296.009/0001-66;4881.84;6487.63
09.296.022/0001-15;81543.66;4968.54
09.296.022/0001-15;33366.17;183514.03
09.296.022/0001-15;33930.43;72185.12
09.296.022/0001-15;12000.00;30442.36
09.296.022/0001-15;4972.38;145237.29
09.296.022/0001-15;500.00;144342.20
09.296.055/0001-65;744549.02;960000.00
09.296.055/0001-65;4789.03;0.00
09.296.055/0001-65;2198.66;2669.07
09.296.055/0001-65;1391.69;95000.00
09.296.055/0001-65;11015.98;160000.00
09.296.352/0001-00;0.00;0.00
09.296.352/0001-00;0.00;0.00
09.296.352/0001-00;0.00;65154.94
09.296.352/0001-00;0.00;0.00
09.296.352/0001-00;0.00;0.00
09.296.371/0001-37;5560000.00;0.00
09.296.371/0001-37;780000.00;1000000.00
09.296.371/0001-37;0.00;8120000.00
09.296.371/0001-37;615000.00;0.00
09.296.371/0001-37;0.00;2770000.00
09.298.387/0001-89;0.00;0.00
09.298.387/0001-89;0.00;0.00
09.298.387/0001-89;0.00;0.00
09.298.387/0001-89;45263.48;0.00
09.298.387/0001-89;0.00;223024.32
09.298.405/0001-22;0.00;3004.12
09.298.405/0001-22;0.00;25779.30
09.298.405/0001-22;0.00;86526.96
09.298.405/0001-22;0.00;23601.55
09.298.405/0001-22;15000.00;4006.48
09.298.429/0001-81;0.00;0.00
09.298.429/0001-81;0.00;0.00
09.298.429/0001-81;0.00;0.00
09.298.429/0001-81;0.00;0.00
09.298.429/0001-81;0.00;0.00
09.298.429/0001-81;0.00;0.00
09.300.166/0001-06;1305780.73;1408361.61
09.300.166/0001-06;1024374.52;371504.63
09.300.166/0001-06;588206.00;945790.47
09.300.166/0001-06;435593.00;773581.72
09.300.166/0001-06;367799.88;760135.82
09.300.201/0001-89;327272.00;680143.90
09.300.201/0001-89;570062.67;1709045.18
09.300.201/0001-89;950180.00;1241774.37
09.300.201/0001-89;477542.31;770823.99
09.300.201/0001-89;279712.54;1570614.63
09.300.207/0001-56;0.00;4919572.02
09.300.207/0001-56;0.00;2729163.65
09.300.207/0001-56;0.00;2492395.89
09.300.207/0001-56;0.00;5182170.07
09.300.207/0001-56;0.00;3307721.82
09.303.475/0001-21;0.00;0.00
09.303.475/0001-21;0.00;0.00
09.303.475/0001-21;0.00;0.00
09.303.475/0001-21;0.00;0.00
09.303.475/0001-21;0.00;0.00
09.305.255/0001-37;0.00;0.00
09.305.255/0001-37;0.00;0.00
09.305.255/0001-37;0.00;0.00
09.305.255/0001-37;0.00;0.00
09.305.255/0001-37;0.00;0.00
09.305.260/0001-40;0.00;0.00
09.305.260/0001-40;0.00;0.00
09.305.260/0001-40;0.00;0.00
09.305.260/0001-40;0.00;0.00
09.305.260/0001-40;0.00;0.00
09.305.281/0001-65;0.00;0.00
09.305.281/0001-65;0.00;0.00
09.305.281/0001-65;0.00;0.00
09.305.281/0001-65;0.00;0.00
09.305.281/0001-65;0.00;0.00
09.305.287/0001-32;0.00;0.00
09.305.287/0001-32;0.00;0.00
09.305.287/0001-32;0.00;0.00
09.305.287/0001-32;0.00;0.00
09.305.287/0001-32;0.00;0.00
09.315.610/0001-59;0.00;0.00
09.315.610/0001-59;0.00;0.00
09.315.610/0001-59;0.00;0.00
09.315.610/0001-59;0.00;0.00
09.315.610/0001-59;0.00;0.00
09.315.625/0001-17;0.00;0.00
09.315.625/0001-17;0.00;0.00
09.315.625/0001-17;0.00;0.00
09.315.625/0001-17;0.00;0.00
09.315.625/0001-17;0.00;0.00
09.315.625/0001-17;0.00;0.00
09.315.634/0001-08;0.00;0.00
09.315.634/0001-08;0.00;0.00
09.315.634/0001-08;0.00;0.00
09.315.634/0001-08;0.00;0.00
09.315.634/0001-08;0.00;0.00
09.315.635/0001-52;172397.70;154.84
09.315.635/0001-52;157575.65;150.14
09.315.635/0001-52;15123.31;276723.78
09.315.635/0001-52;99094.99;29000.00
09.315.635/0001-52;86525.27;0.00
09.319.052/0001-08;0.00;0.00
09.319.052/0001-08;0.00;0.00
09.319.052/0001-08;0.00;0.00
09.319.052/0001-08;0.00;0.00
09.319.052/0001-08;0.00;450000.00
09.321.515/0001-68;2918507.74;0.00
09.321.515/0001-68;565125.84;90670.84
09.321.515/0001-68;2270473.69;457417.02
09.321.515/0001-68;249736.14;465811.47
09.321.515/0001-68;127110.38;1975144.89
09.323.653/0001-86;0.00;698859.60
09.323.653/0001-86;0.00;74999.95
09.323.653/0001-86;0.00;397704.25
09.323.653/0001-86;14669.20;24313.80
09.323.653/0001-86;0.00;30167.00
09.323.717/0001-49;0.00;0.00
09.323.717/0001-49;0.00;0.00
09.323.717/0001-49;0.00;0.00
09.323.717/0001-49;0.00;0.00
09.323.717/0001-49;0.00;0.00
09.323.724/0001-40;0.00;0.00
09.323.724/0001-40;0.00;0.00
09.323.724/0001-40;0.00;29587971.96
09.323.724/0001-40;0.00;0.00
09.323.724/0001-40;0.00;0.00
09.324.673/0001-71;0.00;0.00
09.324.673/0001-71;0.00;0.00
09.324.673/0001-71;0.00;0.00
09.324.673/0001-71;0.00;0.00
09.324.673/0001-71;0.00;0.00
09.324.673/0001-71;0.00;0.00
09.326.708/0001-01;235163.55;0.00
09.326.708/0001-01;115525.90;2783277.11
09.326.708/0001-01;42500.00;617685.19
09.326.708/0001-01;40000.00;1163708.55
09.326.708/0001-01;143314.52;15963309.63
09.327.311/0001-34;0.00;0.00
09.327.311/0001-34;0.00;0.00
09.327.311/0001-34;0.00;0.00
09.327.311/0001-34;0.00;0.00
09.327.311/0001-34;0.00;0.00
09.327.406/0001-58;0.00;0.00
09.327.406/0001-58;0.00;0.00
09.327.406/0001-58;0.00;0.00
09.327.406/0001-58;0.00;0.00
09.327.406/0001-58;0.00;0.00
09.327.406/0001-58;0.00;0.00
09.327.427/0001-73;0.00;0.00
09.327.427/0001-73;0.00;0.00
09.327.427/0001-73;0.00;0.00
09.327.427/0001-73;0.00;0.00
09.327.427/0001-73;0.00;0.00
09.327.427/0001-73;0.00;0.00
09.327.445/0001-55;0.00;0.00
09.327.445/0001-55;0.00;0.00
09.327.445/0001-55;0.00;0.00
09.327.445/0001-55;0.00;0.00
09.327.445/0001-55;0.00;0.00
09.327.445/0001-55;0.00;0.00
09.327.448/0001-99;0.00;0.00
09.327.448/0001-99;0.00;0.00
09.327.448/0001-99;0.00;0.00
09.327.448/0001-99;0.00;0.00
09.327.448/0001-99;0.00;0.00
09.327.448/0001-99;0.00;0.00
09.327.450/0001-68;0.00;0.00
09.327.450/0001-68;0.00;0.00
09.327.450/0001-68;0.00;0.00
09.327.450/0001-68;0.00;0.00
09.327.450/0001-68;0.00;0.00
09.327.462/0001-92;0.00;0.00
09.327.462/0001-92;0.00;0.00
09.327.462/0001-92;0.00;0.00
09.327.462/0001-92;0.00;0.00
09.327.462/0001-92;0.00;0.00
09.327.462/0001-92;0.00;0.00
09.327.463/0001-37;0.00;0.00
09.327.463/0001-37;0.00;0.00
09.327.463/0001-37;0.00;0.00
09.327.463/0001-37;0.00;0.00
09.327.463/0001-37;0.00;0.00
09.327.472/0001-28;0.00;0.00
09.327.472/0001-28;0.00;0.00
09.327.472/0001-28;0.00;0.00
09.327.472/0001-28;0.00;0.00
09.327.472/0001-28;0.00;0.00
09.327.477/0001-50;0.00;0.00
09.327.477/0001-50;0.00;0.00
09.327.477/0001-50;0.00;0.00
09.327.477/0001-50;0.00;0.00
09.327.477/0001-50;0.00;0.00
09.327.496/0001-87;0.00;0.00
09.327.496/0001-87;0.00;0.00
09.327.496/0001-87;0.00;0.00
09.327.496/0001-87;0.00;0.00
09.327.496/0001-87;0.00;0.00
09.327.501/0001-51;0.00;0.00
09.327.501/0001-51;0.00;0.00
09.327.501/0001-51;0.00;0.00
09.327.501/0001-51;0.00;0.00
09.327.501/0001-51;0.00;0.00
09.327.512/0001-31;0.00;0.00
09.327.512/0001-31;0.00;0.00
09.327.512/0001-31;0.00;0.00
09.327.512/0001-31;0.00;0.00
09.327.512/0001-31;0.00;0.00
09.327.512/0001-31;0.00;0.00
09.327.527/0001-08;0.00;0.00
09.327.527/0001-08;0.00;0.00
09.327.527/0001-08;0.00;0.00
09.327.527/0001-08;0.00;0.00
09.327.527/0001-08;0.00;0.00
09.327.527/0001-08;0.00;0.00
09.329.721/0001-14;367481354.65;303154097.06
09.329.721/0001-14;479007630.18;201198156.56
09.329.721/0001-14;369291501.05;279753294.80
09.329.721/0001-14;190088242.48;148078926.49
09.329.721/0001-14;216240297.77;149622359.86
09.329.721/0001-14;129471624.38;124095914.31
09.329.833/0001-75;0.00;0.00
09.329.833/0001-75;0.00;0.00
09.329.833/0001-75;0.00;0.00
09.329.833/0001-75;0.00;0.00
09.329.833/0001-75;0.00;0.00
09.331.626/0001-55;9634.46;0.00
09.331.626/0001-55;0.00;58373.25
09.331.626/0001-55;0.00;4052.00
09.331.626/0001-55;19814.23;0.00
09.331.626/0001-55;0.00;0.00
09.342.159/0001-69;0.00;0.00
09.342.159/0001-69;0.00;0.00
09.342.159/0001-69;0.00;0.00
09.342.159/0001-69;0.00;0.00
09.342.159/0001-69;0.00;0.00
09.342.162/0001-82;0.00;14019153.88
09.342.162/0001-82;0.00;29613.81
09.342.162/0001-82;49000000.00;0.00
09.342.162/0001-82;0.00;30969.42
09.342.162/0001-82;2194492.06;0.00
09.343.588/0001-50;0.00;0.00
09.343.588/0001-50;0.00;0.00
09.343.588/0001-50;0.00;0.00
09.343.588/0001-50;0.00;0.00
09.343.588/0001-50;0.00;0.00
09.343.588/0001-50;0.00;0.00
09.344.585/0001-31;0.00;200217.77
09.344.585/0001-31;0.00;200222.57
09.344.585/0001-31;0.00;0.00
09.344.585/0001-31;0.00;401098.80
09.344.585/0001-31;0.00;0.00
09.344.585/0001-31;0.00;0.00
09.344.601/0001-96;0.00;0.00
09.344.601/0001-96;0.00;0.00
09.344.601/0001-96;0.00;0.00
09.344.601/0001-96;0.00;8800000.00
09.344.601/0001-96;0.00;0.00
09.344.601/0001-96;0.00;0.00
09.344.799/0001-08;139356.98;518281.13
09.344.799/0001-08;59801.25;313675.18
09.344.799/0001-08;134871.48;735388.53
09.344.799/0001-08;108747.05;793612.48
09.344.799/0001-08;574026.00;1131237.38
09.344.799/0001-08;173765.76;653737.88
09.344.889/0001-07;0.00;0.00
09.344.889/0001-07;0.00;0.00
09.344.889/0001-07;0.00;0.00
09.344.889/0001-07;0.00;0.00
09.344.889/0001-07;0.00;0.00
09.344.889/0001-07;0.00;0.00
09.344.955/0001-30;1036830.07;4843699.05
09.344.955/0001-30;0.00;1580467.40
09.344.955/0001-30;2360633.02;563427.55
09.344.955/0001-30;207598.00;50315.59
09.344.955/0001-30;0.00;452383.69
09.344.955/0001-30;0.00;460335.09
09.346.687/0001-96;12400000.00;0.00
09.346.687/0001-96;0.00;0.00
09.346.687/0001-96;0.00;20040735.95
09.346.687/0001-96;0.00;0.00
09.346.687/0001-96;0.00;0.00
09.352.695/0001-45;76271.86;0.00
09.352.695/0001-45;0.00;0.00
09.352.695/0001-45;0.00;300330.63
09.352.695/0001-45;0.00;300330.63
09.352.695/0001-45;0.00;300330.63
09.352.695/0001-45;0.00;300330.63
09.352.720/0001-90;0.00;0.00
09.352.720/0001-90;0.00;0.00
09.352.720/0001-90;0.00;0.00
09.352.720/0001-90;0.00;0.00
09.352.720/0001-90;0.00;0.00
09.352.720/0001-90;0.00;0.00
09.352.724/0001-79;0.00;85000.00
09.352.724/0001-79;0.00;0.00
09.352.724/0001-79;0.00;0.00
09.352.724/0001-79;0.00;0.00
09.352.724/0001-79;0.00;0.00
09.352.724/0001-79;150000.00;0.00
09.352.734/0001-04;0.00;10000.00
09.352.734/0001-04;0.00;0.00
09.352.734/0001-04;0.00;0.00
09.352.734/0001-04;0.00;0.00
09.352.734/0001-04;0.00;23000.00
09.352.825/0001-40;193037.82;12382000.00
09.352.825/0001-40;752114.88;1035000.00
09.352.825/0001-40;238493.10;360000.00
09.352.825/0001-40;172291.99;977000.00
09.352.825/0001-40;277664.28;320000.00
09.352.825/0001-40;203524.55;630000.00
09.354.308/0001-00;0.00;10000.00
09.354.308/0001-00;0.00;0.00
09.354.308/0001-00;0.00;0.00
09.354.308/0001-00;0.00;0.00
09.354.308/0001-00;0.00;0.00
09.355.099/0001-19;0.00;0.00
09.355.099/0001-19;0.00;0.00
09.355.099/0001-19;0.00;0.00
09.355.099/0001-19;0.00;0.00
09.355.099/0001-19;0.00;0.00
09.369.846/0001-78;0.00;0.00
09.369.846/0001-78;0.00;0.00
09.369.846/0001-78;0.00;0.00
09.369.846/0001-78;0.00;0.00
09.369.846/0001-78;0.00;0.00
09.369.846/0001-78;0.00;0.00
09.369.855/0001-69;0.00;501.21
09.369.855/0001-69;0.00;501.39
09.369.855/0001-69;0.00;1849.04
09.369.855/0001-69;0.00;501.50
09.369.855/0001-69;0.00;1179.42
09.369.855/0001-69;0.00;501.33
09.380.144/0001-95;0.00;0.00
09.380.144/0001-95;0.00;0.00
09.380.144/0001-95;0.00;0.00
09.380.144/0001-95;0.00;0.00
09.380.144/0001-95;0.00;0.00
09.380.144/0001-95;0.00;0.00
09.380.187/0001-70;0.00;0.00
09.380.187/0001-70;0.00;0.00
09.380.187/0001-70;0.00;0.00
09.380.187/0001-70;0.00;0.00
09.380.187/0001-70;0.00;0.00
09.380.214/0001-05;0.00;0.00
09.380.214/0001-05;0.00;0.00
09.380.214/0001-05;0.00;0.00
09.380.214/0001-05;0.00;0.00
09.380.214/0001-05;0.00;0.00
09.380.220/0001-62;0.00;0.00
09.380.220/0001-62;0.00;0.00
09.380.220/0001-62;0.00;0.00
09.380.220/0001-62;0.00;0.00
09.380.220/0001-62;0.00;0.00
09.390.573/0001-43;0.00;0.00
09.390.573/0001-43;0.00;0.00
09.390.573/0001-43;0.00;0.00
09.390.573/0001-43;0.00;0.00
09.390.573/0001-43;0.00;0.00
09.390.573/0001-43;0.00;0.00
09.394.243/0001-26;0.00;0.00
09.394.243/0001-26;0.00;0.00
09.394.243/0001-26;0.00;0.00
09.394.243/0001-26;0.00;133868.59
09.394.243/0001-26;0.00;0.00
09.394.243/0001-26;0.00;7647.77
09.399.784/0001-47;0.00;0.00
09.399.784/0001-47;0.00;0.00
09.399.784/0001-47;0.00;0.00
09.399.784/0001-47;0.00;0.00
09.399.784/0001-47;0.00;131061.28
09.399.789/0001-70;2276000.00;9196420.68
09.399.789/0001-70;3389000.00;2288067.74
09.399.789/0001-70;2145000.00;3536044.10
09.399.789/0001-70;1617000.00;233553.15
09.399.789/0001-70;2997000.00;4128482.75
09.399.790/0001-02;0.00;0.00
09.399.790/0001-02;0.00;0.00
09.399.790/0001-02;0.00;0.00
09.399.790/0001-02;1005000.00;0.00
09.399.790/0001-02;0.00;0.00
09.401.978/0001-30;0.00;0.00
09.401.978/0001-30;0.00;0.00
09.401.978/0001-30;0.00;0.00
09.401.978/0001-30;0.00;0.00
09.401.978/0001-30;0.00;0.00
09.412.648/0001-40;1459000.00;28135000.00
09.412.648/0001-40;0.00;4796000.00
09.412.648/0001-40;834000.00;0.00
09.412.648/0001-40;1994000.00;0.00
09.412.648/0001-40;1335000.00;2117000.00
09.412.648/0001-40;306000.00;3532000.00
09.412.694/0001-49;0.00;1681185.99
09.412.694/0001-49;865424.36;0.00
09.412.694/0001-49;319282.99;8929.61
09.412.694/0001-49;0.00;874710.07
09.412.694/0001-49;0.00;333842.22
09.412.694/0001-49;40150.80;1866856.00
09.412.748/0001-76;0.00;0.00
09.412.748/0001-76;0.00;0.00
09.412.748/0001-76;0.00;0.00
09.412.748/0001-76;0.00;0.00
09.412.748/0001-76;0.00;0.00
09.412.822/0001-54;200000.00;1308907.57
09.412.822/0001-54;0.00;0.00
09.412.822/0001-54;0.00;0.00
09.412.822/0001-54;0.00;0.00
09.412.822/0001-54;50000.00;6500.00
09.412.822/0001-54;0.00;0.00
09.412.843/0001-70;0.00;0.00
09.412.843/0001-70;200000.00;0.00
09.412.843/0001-70;0.00;0.00
09.412.843/0001-70;500000.00;0.00
09.412.843/0001-70;200000.00;0.00
09.412.843/0001-70;0.00;0.00
09.412.847/0001-58;0.00;0.00
09.412.847/0001-58;0.00;0.00
09.412.847/0001-58;0.00;0.00
09.412.847/0001-58;0.00;0.00
09.412.847/0001-58;0.00;0.00
09.418.449/0001-49;0.00;0.00
09.418.449/0001-49;0.00;0.00
09.418.449/0001-49;0.00;25000.00
09.418.449/0001-49;0.00;0.00
09.418.449/0001-49;0.00;0.00
09.418.454/0001-51;0.00;0.00
09.418.454/0001-51;0.00;0.00
09.418.454/0001-51;0.00;0.00
09.418.454/0001-51;0.00;0.00
09.418.454/0001-51;0.00;0.00
09.418.454/0001-51;0.00;0.00
09.418.525/0001-16;0.00;0.00
09.418.525/0001-16;0.00;0.00
09.418.525/0001-16;0.00;0.00
09.418.525/0001-16;0.00;0.00
09.418.525/0001-16;0.00;0.00
09.418.643/0001-24;0.00;0.00
09.418.643/0001-24;0.00;0.00
09.418.643/0001-24;0.00;0.00
09.433.401/0001-00;0.00;250000.00
09.433.401/0001-00;0.00;0.00
09.433.401/0001-00;0.00;0.00
09.433.401/0001-00;0.00;0.00
09.433.401/0001-00;0.00;0.00
09.433.403/0001-07;0.00;0.00
09.433.403/0001-07;0.00;0.00
09.433.403/0001-07;0.00;0.00
09.433.403/0001-07;0.00;0.00
09.433.403/0001-07;0.00;0.00
09.441.280/0001-48;0.00;0.00
09.441.280/0001-48;0.00;0.00
09.441.280/0001-48;0.00;0.00
09.441.280/0001-48;0.00;0.00
09.441.280/0001-48;0.00;0.00
09.441.280/0001-48;0.00;0.00
09.441.290/0001-83;0.00;0.00
09.441.290/0001-83;0.00;0.00
09.441.290/0001-83;0.00;0.00
09.441.290/0001-83;0.00;0.00
